LDM Object,Field,Field Type,Field Type Refer To,Field Type Details,Overwrites,Default Value,Avaloq Path,Field Description,Internal ID,Internal ID LDM Object,Internal ID LDM Field,User ID,Refers to,Cardinality,Mandatory,Group ID
Asset,Asset Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_asset.asset#type,,asset$asset_type_name,asset,asset_type_name,ASSET_TYPE_NAME,,1,+,
Asset,Australian Tax Asset Type ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.asset_type_id,,asset$au_tax_asset_type,asset,au_tax_asset_type,AU_TAX_ASSET_TYPE_ID,code_au_tax_asset_type,1,-,
Asset,Australian Tax Asset Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.asset_type.name,,asset$au_tax_asset_type_name,asset,au_tax_asset_type_name,AU_TAX_ASSET_TYPE_NAME,,1,-,
Asset,Australian Tax Asset Sub Type ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.sub_type_id,,asset$au_tax_asset_sub_type,asset,au_tax_asset_sub_type,AU_TAX_ASSET_SUB_TYPE_ID,code_au_tax_asset_sub_type,1,-,
Asset,Australian Tax Asset Sub Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.sub_type.name,,asset$au_tax_asset_sub_type_name,asset,au_tax_asset_sub_type_name,AU_TAX_ASSET_SUB_TYPE_NAME,,1,-,
Asset,Asset Domicile ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_asset.au_tax_asset.hist.asset_domi_id,,asset$asset_domi,asset,asset_domi,ASSET_DOMI_ID,country,1,-,
Asset,Asset Domicile Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.asset_domi.name,,asset$asset_domi_name,asset,asset_domi_name,ASSET_DOMI_NAME,,1,-,
Asset,Taxable Australian Property (TAP) ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.tap_id,,asset$tap,asset,tap,TAP_ID,code_au_tax_asset_tap,1,-,
Asset,Taxable Australian Property (TAP) Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.tap.name,,asset$tap_name,asset,tap_name,TAP_NAME,,1,-,
Asset,Tax Period Override ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.period_ovr_id,,asset$period_ovr,asset,period_ovr,PERIOD_OVR_ID,code_au_tax_asset_period_ovr,1,-,
Asset,Tax Period Override Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.period_ovr.name,,asset$period_ovr_name,asset,period_ovr_name,PERIOD_OVR_NAME,,1,-,
Asset,Captial Gain Tax Relevant ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.cgt_relv_id,,asset$cgt_relv,asset,cgt_relv,CGT_RELV_ID,code_au_tax_asset_cgt_relv,1,-,
Asset,Captial Gain Tax Relevant Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.cgt_relv.name,,asset$cgt_relv_name,asset,cgt_relv_name,CGT_RELV_NAME,,1,-,
Asset,Franking Credit Relevant ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.fc_relv_id,,asset$fc_relv,asset,fc_relv,FC_RELV_ID,code_au_tax_asset_fc_relv,1,-,
Asset,Franking Credit Relevant Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.fc_relv.name,,asset$fc_relv_name,asset,fc_relv_name,FC_RELV_NAME,,1,-,
Asset,Franking Credit Holding Period ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.fc_hldg_period_id,,asset$fc_hldg_period,asset,fc_hldg_period,FC_HLDG_PERIOD_ID,code_au_tax_asset_fc_hld_per,1,-,
Asset,Franking Credit Holding Period Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.fc_hldg_period.name,,asset$fc_hldg_period_name,asset,fc_hldg_period_name,FC_HLDG_PERIOD_NAME,,1,-,
Asset,Tax of Financial Arrangement (TOFA) Type ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.tofa_type_id,,asset$tofa_type,asset,tofa_type,TOFA_TYPE_ID,code_au_tax_asset_tofa_type,1,-,
Asset,Tax of Financial Arrangement (TOFA) Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.tofa_type.name,,asset$tofa_type_name,asset,tofa_type_name,TOFA_TYPE_NAME,,1,-,
Asset,TOFA Timing Method ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.tofa_tmtd_id,,asset$tofa_tmtd,asset,tofa_tmtd,TOFA_TMTD_ID,code_au_tax_asset_tofa_tmtd,1,-,
Asset,TOFA Timing Method Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.tofa_tmtd.name,,asset$tofa_tmtd_name,asset,tofa_tmtd_name,TOFA_TMTD_NAME,,1,-,
Asset,Investment Capital Gain Relevance ID,Avaloq Code Table,to be written,,,,obj_asset.au_tax_asset.hist.invst_cg_relv_id,,asset$invst_cg_relv,asset,invst_cg_relv,INVST_CG_RELV_ID,code_au_tax_asset_invst_cg_r,1,-,
Asset,Investment Capital Gain Relevance Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.au_tax_asset.hist.invst_cg_relv.name,,asset$invst_cg_relv_name,asset,invst_cg_relv_name,INVST_CG_RELV_NAME,,1,-,
Asset,WTax Form Relevant,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$wtax_form_relv_id,,asset$wtax_form_relv,asset,wtax_form_relv,WTAX_FORM_RELV_ID,,1,-,
Asset,WTax Form Relevant Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$wtax_form_relv.name,,asset$wtax_form_relv_name,asset,wtax_form_relv_name,WTAX_FORM_RELV_NAME,,1,-,
Asset,Asset Group,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$grp_id,,asset$asset_grp,asset,asset_grp,ASSET_GRP_ID,,1,+,
Asset,Asset Group Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$grp.name,,asset$asset_grp_name,asset,asset_grp_name,ASSET_GRP_NAME,,1,+,
Asset,Asset Cluster ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$cluster_id,,asset$asset_clustr,asset,asset_clustr,ASSET_CLUSTR_ID,,1,+,
Asset,Asset Clustr Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$cluster.name,,asset$asset_clustr_name,asset,asset_clustr_name,ASSET_CLUSTER_NAME,,1,+,
Asset,Asset Class,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$asset_class_id,,asset$asset_class,asset,asset_class,ASSET_CLASS_ID,,1,+,
Asset,Asset Class Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$asset_class.name,,asset$asset_class_name,asset,asset_class_name,ASSET_CLASS_NAME,,1,+,
Asset,Asset MSC Sector ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$msc_sec_id,,asset$asset_msc_sec,asset,asset_msc_sec,ASSET_MSC_SEC_ID,,1,+,
Asset,Asset MSC Sector Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$msc_sec.name,,asset$asset_msc_sec_name,asset,asset_msc_sec_name,ASSET_MSC_SEC_NAME,,1,+,
Asset,Asset MSC Group ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$msc_grp_id,,asset$asset_msc_grp,asset,asset_msc_grp,ASSET_MSC_GRP_ID,,1,+,
Asset,Asset MSC Group Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$msc_grp.name,,asset$asset_msc_grp_name,asset,asset_msc_grp_name,ASSET_MSC_GRP_NAME,,1,+,
Asset,Asset MACC Type ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$macc_type_id,,asset$asset_macc_type,asset,asset_macc_type,ASSET_MACC_TYPE_ID,,1,+,
Asset,Asset MACC Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$macc_type.name,,asset$asset_macc_type_name,asset,asset_macc_type_name,ASSET_MACC_TYPE_NAME,,1,+,
Asset,Asset Standard Risk Measure ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$std_risk_meas_id,,asset$asset_std_risk_meas_type,asset,asset_std_risk_meas_type,ASSET_STD_RISK_MEAS_ID,,1,+,
Asset,Asset Standard Risk Measure Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$std_risk_meas.name,,asset$asset_std_risk_meas_type_name,asset,asset_std_risk_meas_type_name,ASSET_STD_RISK_MEAS_NAME,,1,+,
Asset,Asset Status ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$status_id,,asset$asset_status,asset,asset_status,ASSET_STATUS_ID,,1,+,
Asset,Asset Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.extn.btfg$status.name,,asset$asset_status_name,asset,asset_status_name,ASSET_STATUS_NAME,,1,+,
Asset,Asset Period,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.period,Period expression (for generic assets),asset$asset_period,asset,asset_period,ASSET_PERIOD,,1,+,
Asset,Asset Key,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_asset.key,,asset$asset_key,asset,asset_key,ASSET_KEY,,1,+,
Asset,Asset ISIN,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_asset.asset#isin_key,,asset$asset_isin,asset,asset_isin,ASSET_ISIN,,1,+,
Asset,Asset Class Group,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_asset.extn.btfg$asset_class_grp_id,,asset$asset_class_grp,asset,asset_class_grp,ASSET_CLASS_GRP_ID,,1,+,
Asset,Asset Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_asset.asset#name,,asset$asset_name,asset,asset_name,ASSET_NAME,,1,+,
Asset,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Asset,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Asset,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Asset,Open Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.open_date,Opening date,obj$open_date,obj,open_date,OPEN_DATE,,1,+,
Collection,Collection ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_collect.id,,collect$collect,collect,collect,COLLECT_ID,collect,1,+,
Collection,APL Type,Avaloq Code Table,to be written,,,,btfg$obj_collect#.collect#rel_sub_type_id,,collect$apl_type,collect,apl_type,APL_TYPE_ID,code_obj_rel_sub_type,1,-,
Collection,Collection Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_collect.collect#name,,collect$collect_name,collect,collect_name,COLLECT_NAME,,1,+,
Collection,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Collection,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Collection,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Collection,Open Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.open_date,Opening date,obj$open_date,obj,open_date,OPEN_DATE,,1,+,
Container,Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.id,,cont$cont,cont,cont,CONT_ID,cont,1,+,
Container,Container is Subject to Portfolio Management Fee,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_cont.cont#has_invst_mngt_fee,,cont$has_tmp_mngt_fee,cont,has_tmp_mngt_fee,HAS_TMP_MNGT_FEE,,1,-,
Container,Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.name,Name,cont$full_name,cont,full_name,FULL_NAME,,1,-,
Container,Container Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$type_id,,cont$cont_type,cont,cont_type,CONT_TYPE_ID,,1,+,
Container,Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$type.name,,cont$cont_type_name,cont,cont_type_name,CONT_TYPE_NAME,,1,-,
Container,BSB,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#bsb,,cont$bsb,cont,bsb,BSB,,1,-,
Container,BPAY Biller Code,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#bcode,,cont$bcode,cont,bcode,BCODE,,1,-,
Container,Product,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.prod_id,Corresponding Product,cont$prod,cont,prod,PROD_ID,prod,1,-,
Container,BP ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_cont.cont#bp_id,,cont$bp,cont,bp,BP_ID,bp,1,-,
Container,BP Name of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.bp.name,Name,cont$bp_name,cont,bp_name,BP_NAME,bp,1,-,
Container,Business Unit ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.bu_id,Business Unit,cont$bu,cont,bu,BU_ID,bp,1,-,
Container,Sub Business Unit ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.sbu_id,Sub Business Unit,cont$sbu,cont,sbu,SBU_ID,bp,1,-,
Container,Sub Business Unit Name of the Container,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.sbu.name,Name,cont$sbu_name,cont,sbu_name,BU_NAME,,1,-,
Container,Reference Currency of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_cont.cont#ref_curry_id,,cont$ref_curry,cont,ref_curry,REF_CURRY_ID,curry,1,-,
Container,Rebalance Group,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$rebal_grp_id,Rebalance Group,cont$rebal_grp,cont,rebal_grp,REBAL_GRP_ID,,1,-,
Container,Rebalance Group Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$rebal_grp.name,,cont$rebal_grp_name,cont,rebal_grp_name,REBAL_GRP_NAME,,1,-,
Container,Investment Policy Statement,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.ips_id,Investment Policy Statement,cont$ips,cont,ips,IPS_ID,ips,1,-,
Container,IPS Container Type ID,Avaloq Code Table,to be written,,,,obj_cont.ips_cont_link_list.ips_cont_type_id,Container Type,cont$ips_cont_type,cont,ips_cont_type,IPS_CONT_TYPE_ID,code_ips_cont_type,1,-,
Container,IPS Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.ips_cont_link_list.ips_cont_type.name,,cont$ips_cont_type_name,cont,ips_cont_type_name,IPS_CONT_TYPE_NAME,,1,-,
Container,Valid From,Avaloq DDIC Date,date,Compiles to a date,,,obj_cont.ips_cont_link_list.valid_from,Valid From,cont$valid_from,cont,valid_from,VALID_FROM,,1,-,
Container,Container Status ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#status,,cont$cont_status,cont,cont_status,CONT_STATUS_ID,code_obj_class,1,-,
Container,Container Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#status_name,,cont$cont_status_name,cont,cont_status_name,CONT_STATUS_NAME,,1,-,
Container,Draw Down Strategy ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$dd_strat_id,,cont$dd_strat,cont,dd_strat,DD_STRAT_ID,,1,-,
Container,Container External Holding Source ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#extl_hold_src,,cont$extl_hold_src,cont,extl_hold_src,EXTL_HOLD_SRC_ID,code_obj_class,1,-,
Container,Container External Holding Source Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$extl_hold_src.name,,cont$extl_hold_src_name,cont,extl_hold_src_name,EXTL_HOLD_SRC_NAME,,1,-,
Container,Container External Holding Status ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#extl_hold_status,,cont$extl_hold_status,cont,extl_hold_status,EXTL_HOLD_STATUS_ID,code_obj_class,1,-,
Container,Container External Holding Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$extl_hold_status.name,,cont$extl_hold_status_name,cont,extl_hold_status_name,EXTL_HOLD_STATUS_NAME,,1,-,
Container,Container is Subject to Investment Management Fee,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_cont.cont#has_invst_mngt_fee,,cont$has_invst_mngt_fee,cont,has_invst_mngt_fee,HAS_INVST_MNGT_FEE,,1,-,
Container,Container Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#name,,cont$cont_name,cont,cont_name,CONT_NAME,,1,+,
Container,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Container,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Container,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Container,Open Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.open_date,Opening date,obj$open_date,obj,open_date,OPEN_DATE,,1,+,
Shadow Container,Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),Container Type Name,shdw_mp,obj_cont.extn.btfg$type.name,,cont$cont_type_name,cont,cont_type_name,CONT_TYPE_NAME,,1,-,
Shadow Container,Container Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),Container Type,500000,obj_cont.extn.btfg$type_id,,cont$cont_type,cont,cont_type,CONT_TYPE_ID,,1,+,
Shadow Container,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Shadow Container,Container is Subject to Portfolio Management Fee,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_cont.cont#has_invst_mngt_fee,,cont$has_tmp_mngt_fee,cont,has_tmp_mngt_fee,HAS_TMP_MNGT_FEE,,1,-,
Shadow Container,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Shadow Container,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Shadow Container,Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.id,,cont$cont,cont,cont,CONT_ID,cont,1,+,
Shadow Container,Container Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#name,,cont$cont_name,cont,cont_name,CONT_NAME,,1,+,
Shadow Container,Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.name,Name,cont$full_name,cont,full_name,FULL_NAME,,1,-,
Shadow Container,Container Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$type_id,,cont$cont_type,cont,cont_type,CONT_TYPE_ID,,1,+,
Shadow Container,Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$type.name,,cont$cont_type_name,cont,cont_type_name,CONT_TYPE_NAME,,1,-,
Shadow Container,BSB,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#bsb,,cont$bsb,cont,bsb,BSB,,1,-,
Shadow Container,BPAY Biller Code,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#bcode,,cont$bcode,cont,bcode,BCODE,,1,-,
Shadow Container,Product,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.prod_id,Corresponding Product,cont$prod,cont,prod,PROD_ID,prod,1,-,
Shadow Container,BP ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_cont.cont#bp_id,,cont$bp,cont,bp,BP_ID,bp,1,-,
Shadow Container,BP Name of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.bp.name,Name,cont$bp_name,cont,bp_name,BP_NAME,bp,1,-,
Shadow Container,Business Unit ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.bu_id,Business Unit,cont$bu,cont,bu,BU_ID,bp,1,-,
Shadow Container,Sub Business Unit ID of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.sbu_id,Sub Business Unit,cont$sbu,cont,sbu,SBU_ID,bp,1,-,
Shadow Container,Sub Business Unit Name of the Container,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.sbu.name,Name,cont$sbu_name,cont,sbu_name,BU_NAME,,1,-,
Shadow Container,Reference Currency of the Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_cont.cont#ref_curry_id,,cont$ref_curry,cont,ref_curry,REF_CURRY_ID,curry,1,-,
Shadow Container,Rebalance Group,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$rebal_grp_id,Rebalance Group,cont$rebal_grp,cont,rebal_grp,REBAL_GRP_ID,,1,-,
Shadow Container,Rebalance Group Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$rebal_grp.name,,cont$rebal_grp_name,cont,rebal_grp_name,REBAL_GRP_NAME,,1,-,
Shadow Container,Investment Policy Statement,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.ips_id,Investment Policy Statement,cont$ips,cont,ips,IPS_ID,ips,1,-,
Shadow Container,IPS Container Type ID,Avaloq Code Table,to be written,,,,obj_cont.ips_cont_link_list.ips_cont_type_id,Container Type,cont$ips_cont_type,cont,ips_cont_type,IPS_CONT_TYPE_ID,code_ips_cont_type,1,-,
Shadow Container,IPS Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.ips_cont_link_list.ips_cont_type.name,,cont$ips_cont_type_name,cont,ips_cont_type_name,IPS_CONT_TYPE_NAME,,1,-,
Shadow Container,Valid From,Avaloq DDIC Date,date,Compiles to a date,,,obj_cont.ips_cont_link_list.valid_from,Valid From,cont$valid_from,cont,valid_from,VALID_FROM,,1,-,
Shadow Container,Container Status ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#status,,cont$cont_status,cont,cont_status,CONT_STATUS_ID,code_obj_class,1,-,
Shadow Container,Container Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#status_name,,cont$cont_status_name,cont,cont_status_name,CONT_STATUS_NAME,,1,-,
Shadow Container,Draw Down Strategy ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$dd_strat_id,,cont$dd_strat,cont,dd_strat,DD_STRAT_ID,,1,-,
Shadow Container,Container External Holding Source ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#extl_hold_src,,cont$extl_hold_src,cont,extl_hold_src,EXTL_HOLD_SRC_ID,code_obj_class,1,-,
Shadow Container,Container External Holding Source Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$extl_hold_src.name,,cont$extl_hold_src_name,cont,extl_hold_src_name,EXTL_HOLD_SRC_NAME,,1,-,
Shadow Container,Container External Holding Status ID,Avaloq Code Table,to be written,,,,btfg$obj_cont.cont#extl_hold_status,,cont$extl_hold_status,cont,extl_hold_status,EXTL_HOLD_STATUS_ID,code_obj_class,1,-,
Shadow Container,Container External Holding Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.extn.btfg$extl_hold_status.name,,cont$extl_hold_status_name,cont,extl_hold_status_name,EXTL_HOLD_STATUS_NAME,,1,-,
Shadow Container,Container is Subject to Investment Management Fee,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_cont.cont#has_invst_mngt_fee,,cont$has_invst_mngt_fee,cont,has_invst_mngt_fee,HAS_INVST_MNGT_FEE,,1,-,
Shadow Container,Open Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.open_date,Opening date,obj$open_date,obj,open_date,OPEN_DATE,,1,+,
Client Container,Container Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),Container Type Name,mp,obj_cont.extn.btfg$type.name,,cont$cont_type_name,cont,cont_type_name,CONT_TYPE_NAME,,1,-,
Client Container,Container Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),Container Type,7105,obj_cont.extn.btfg$type_id,,cont$cont_type,cont,cont_type,CONT_TYPE_ID,,1,+,
Client Container,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Client Container,Container is Subject to Portfolio Management Fee,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_cont.cont#has_invst_mngt_fee,,cont$has_tmp_mngt_fee,cont,has_tmp_mngt_fee,HAS_TMP_MNGT_FEE,,1,-,
Client Container,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Client Container,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Client Container,Container,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_cont.id,,cont$cont,cont,cont,CONT_ID,cont,1,+,
Client Container,Container Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_cont.cont#name,,cont$cont_name,cont,cont_name,CONT_NAME,,1,+,
Client Container,Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_cont.name,Name,cont$full_name,cont,full_name,FULL_NAME,,1,-,
Client Container,Container Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_cont.extn.btfg$type_id,,cont$cont_type,cont,cont_type,CONT_TYPE_ID,,1,+,
